,MAXMES,MAXSES,TDEPTH,TDUR,TEPOCH,TPERIOD,TSNR,n_det,rmsCdpp,sector,sectors,is_toi,toi,toi_disp,TID,ID,MH,Teff,Tmag,contratio,d,dec,gallat,gallong,logg,mass,objType,pmDEC,pmRA,ra,rad,rho
000268652258_01_03,10.951457977294922,4.603171825408936,86889.80221657567,1.1366106661256326,1386.1214261837454,0.25649076326212983,46.16268920898438,1,,3.0,[[3]],0.0,0.0,0.0,268652258,268652258.0,,5507.0,8.906,0.6139041999999999,79.8722,-20.21639,-81.916505,155.14191,,,STAR,21.0,10.3,17.440704999999998,,
000201938513_00_03,28.86078453063965,21.882572174072266,11308.55442803136,4.573979962383093,1387.3151032664807,9.986067998199967,25.611785888671875,0,,3.0,[[3]],0.0,0.0,0.0,201938513,201938513.0,,3450.0,10.769,0.0111171352,,-58.074222999999996,-52.968904,277.665785,,,STAR,-8.25656,89.3884,41.943328,,
000201938513_01_03,21.33855438232422,17.750240325927734,4924.2174775859385,5.992286412284278,1391.6538303465275,11.204918055181167,13.068643569946287,1,,3.0,[[3]],0.0,0.0,0.0,201938513,201938513.0,,3450.0,10.769,0.0111171352,,-58.074222999999996,-52.968904,277.665785,,,STAR,-8.25656,89.3884,41.943328,,
000178171080_00_03,174.45223999023438,79.80941772460938,20341.82612726248,2.85805357741772,1388.1354335513156,3.2506219327381483,183.8961334228516,0,,3.0,[[3]],0.0,0.0,0.0,178171080,178171080.0,,,8.639,,,-31.403844,-63.218917000000005,229.446888,,,STAR,-2.4,5.2,43.266206,,
000079565128_00_03,62.07736587524414,18.21390724182129,160580.18212969493,5.8050451919517005,1386.5794568174695,0.8115742268499633,108.69465637207031,0,,3.0,[[3]],0.0,0.0,0.0,79565128,79565128.0,,5200.0,11.866,0.0104233921,262.76,-47.104634000000004,-52.986015,256.386581,4.46019,0.8838055,STAR,-12.033,-7.32758,52.803408,0.91685,1.14673
000136865557_00_03,8.414152145385742,6.919390678405763,3516.6513603136605,5.721599597444162,1392.6769780804057,11.976368008673115,11.205384254455566,0,,3.0,[[3]],0.0,0.0,0.0,136865557,136865557.0,,5889.0,9.463,0.0108849332,146.75569199999998,-17.497969,-79.608032,99.98397299999999,4.20772,1.0682200000000002,STAR,-0.940982,-8.97379,8.630541000000001,1.34799,0.436115
000229142860_00_03,12.168375015258787,12.46829891204834,206.06007968936402,4.445061160151074,1392.845103149511,9.95193759219428,9.502649307250977,0,,3.0,[[3]],0.0,0.0,0.0,229142860,229142860.0,,3556.0,3.532,3.540002e-05,208.333328,-50.81622,-64.135625,282.923169,,,STAR,-17.0,44.0,26.52491,,
000229142860_01_03,10.816962242126463,11.275311470031738,170.28802357200618,2.571692817869463,1390.3204988792588,14.44095916257558,9.321587562561037,1,,3.0,[[3]],0.0,0.0,0.0,229142860,229142860.0,,3556.0,3.532,3.540002e-05,208.333328,-50.81622,-64.135625,282.923169,,,STAR,-17.0,44.0,26.52491,,
000404768956_00_03,17.70162582397461,17.393577575683597,154473.5651674395,1.5,1392.7248852958387,9.961108207702637,,0,,3.0,[[3]],0.0,0.0,0.0,404768956,404768956.0,,6613.0,12.017999999999999,,,-69.106178,-31.666403999999996,279.470626,,,STAR,,,84.690442,,
000404768956_01_03,13.94440746307373,14.768218040466307,63707.46613853117,2.053935881932016,1390.2327174658803,14.44744620872332,13.692873001098633,1,,3.0,[[3]],0.0,0.0,0.0,404768956,404768956.0,,6613.0,12.017999999999999,,,-69.106178,-31.666403999999996,279.470626,,,STAR,,,84.690442,,
000167121012_00_03,10.52751922607422,10.422955513000488,203.10793066526745,4.939633396023735,1392.8697571269513,9.936988601556402,8.693550109863281,0,,3.0,[[3]],0.0,0.0,0.0,167121012,167121012.0,,3046.0,5.33,0.0026443593699999996,931.8952640000001,-68.600888,-27.604865000000004,278.80375899999996,,,STAR,8.898430000000001,8.69792,95.993045,,
000197887879_00_03,85.5362548828125,118.48223876953124,344.37325658451005,4.102887904690073,1391.5084100888168,6.4864296195724,6.499920845031737,0,,3.0,[[3]],0.0,0.0,0.0,197887879,197887879.0,,6807.0,9.328,0.0006867535000000001,211.767,-55.348746,-47.38095,266.858389,,,STAR,20.9,5.5,57.385107999999995,,
000159897979_00_03,2949.77392578125,3190.30859375,187097.0240462022,10.73989698121484,1388.63791251188,5.5949198752236535,3411.410888671875,0,,3.0,[[3]],0.0,0.0,0.0,159897979,159897979.0,,6687.18,7.327000000000001,0.001001705,137.470078,-38.999802,-57.842693999999995,243.835571,,1.32294,STAR,31.1862,-24.4903,48.84924,2.66969,0.0695277
000201958584_00_03,19.035993576049805,22.83838653564453,4427.5733480968875,2.6523998738437577,1394.8405503684735,9.91735058831256,18.85351753234864,0,,3.0,[[3]],0.0,0.0,0.0,201958584,201958584.0,-0.09,6072.3,8.915,0.000165674675,165.189865,-58.645373,-52.49519,278.22060899999997,3.96,1.22983,STAR,26.6333,73.0077,42.143858,1.87285,0.18721300000000002
000201958584_01_03,18.619340896606445,21.13486671447754,5284.689236058727,13.588631727175386,1394.167783826495,8.795539168100026,18.08077812194824,1,,3.0,[[3]],0.0,0.0,0.0,201958584,201958584.0,-0.09,6072.3,8.915,0.000165674675,165.189865,-58.645373,-52.49519,278.22060899999997,3.96,1.22983,STAR,26.6333,73.0077,42.143858,1.87285,0.18721300000000002
000268586596_00_03,8.975351333618164,8.179716110229492,2008.7967612193045,11.265943850914578,1392.5369804700547,11.97546007488553,8.573555946350098,0,,3.0,[[3]],0.0,0.0,0.0,268586596,268586596.0,0.09,5037.5,10.388,0.00034501313300000004,109.192955,-23.643476,-85.762613,158.196254,4.37,0.803624,STAR,-49.346000000000004,-1.29387,15.52864,0.800196,1.56843
000268586596_01_03,7.477611541748048,6.413633346557617,1388.496329358477,5.274160216720094,1390.169812304893,12.434490282114005,7.3876566886901855,1,,3.0,[[3]],0.0,0.0,0.0,268586596,268586596.0,0.09,5037.5,10.388,0.00034501313300000004,109.192955,-23.643476,-85.762613,158.196254,4.37,0.803624,STAR,-49.346000000000004,-1.29387,15.52864,0.800196,1.56843
000067559369_00_03,2375.2333984375,2387.43994140625,209633.2158246777,4.899995214677013,1390.7218002464365,9.136715062743908,1603.4315185546875,0,,3.0,[[3]],0.0,0.0,0.0,67559369,67559369.0,,6274.0,8.172,0.0015838003,96.7481,-30.398727,-85.763387,264.182945,,,STAR,-36.59,36.39,15.932541,,
000067559369_01_03,37.17493057250977,49.07481002807617,988.9446922065512,12.807423642776206,1387.631618795151,16.584891305551704,15.691494941711426,1,,3.0,[[3]],0.0,0.0,0.0,67559369,67559369.0,,6274.0,8.172,0.0015838003,96.7481,-30.398727,-85.763387,264.182945,,,STAR,-36.59,36.39,15.932541,,
000260504147_00_03,1186.0262451171875,722.1085815429688,149343.24285757032,5.433575096155233,1387.218146865471,4.208954217335809,651.123779296875,0,,3.0,[[3]],0.0,0.0,0.0,260504147,260504147.0,,6306.0,8.529,0.029826754700000003,206.18599999999998,-55.161774,-25.542985,263.943639,3.6667,1.2392299999999998,STAR,0.3,-0.7,96.43016,2.7067,0.06249299999999999
000041364284_00_03,7.661638736724853,3.399873971939087,153.72183337285108,2.285441837864873,1386.8114274458273,1.0106230296155605,7.931293964385986,0,,3.0,[[3]],0.0,0.0,0.0,41364284,41364284.0,,7246.0,7.688,0.00361349643,127.43562299999999,-69.760255,-28.776929,280.059974,4.08061,1.6297,STAR,66.061,-1.88959,92.839097,1.92736,0.227625
000041364284_01_03,8.452125549316406,4.44538688659668,164.3648685862359,2.069333131791145,1386.318951338556,1.0097387896417738,9.27690315246582,1,,3.0,[[3]],0.0,0.0,0.0,41364284,41364284.0,,7246.0,7.688,0.00361349643,127.43562299999999,-69.760255,-28.776929,280.059974,4.08061,1.6297,STAR,66.061,-1.88959,92.839097,1.92736,0.227625
000219984354_00_03,228.260986328125,104.6677017211914,0.0,1.5,1386.5596090300994,1.238399863243103,,0,,3.0,[[3]],0.0,0.0,0.0,219984354,219984354.0,,5117.0,9.246,0.00010391228000000001,171.158508,-53.527636,-60.82493100000001,282.29368900000003,3.65984,0.8608809999999999,STAR,-34.2935,-23.9442,29.660438,2.27386,0.0732237
000219984354_01_03,22.060842514038086,14.13079071044922,1789.4518010018228,1.0,1386.440859059223,1.2382841695960471,,1,,3.0,[[3]],0.0,0.0,0.0,219984354,219984354.0,,5117.0,9.246,0.00010391228000000001,171.158508,-53.527636,-60.82493100000001,282.29368900000003,3.65984,0.8608809999999999,STAR,-34.2935,-23.9442,29.660438,2.27386,0.0732237
000219984354_02_03,13.854076385498047,6.767316818237305,87897.17012995637,11.996553514724404,1387.0334087193366,3.7144839823703664,15.14472198486328,2,,3.0,[[3]],0.0,0.0,0.0,219984354,219984354.0,,5117.0,9.246,0.00010391228000000001,171.158508,-53.527636,-60.82493100000001,282.29368900000003,3.65984,0.8608809999999999,STAR,-34.2935,-23.9442,29.660438,2.27386,0.0732237
000219984354_03_03,10.75879192352295,4.961040496826172,93563.53690903872,4.639955494917876,1387.1867017751556,1.2381875287021729,54.73895645141602,3,,3.0,[[3]],0.0,0.0,0.0,219984354,219984354.0,,5117.0,9.246,0.00010391228000000001,171.158508,-53.527636,-60.82493100000001,282.29368900000003,3.65984,0.8608809999999999,STAR,-34.2935,-23.9442,29.660438,2.27386,0.0732237
000220432563_00_03,8.504015922546388,6.038190841674805,4271.88118681325,1.5991024636182245,1394.0296524644875,10.440450743842296,7.99683952331543,0,,3.0,[[3]],0.0,0.0,0.0,220432563,220432563.0,,3289.0,11.265,0.01028128,,-58.606877000000004,-38.097946,267.72537400000004,,,STAR,70.3134,96.8173,73.432484,,
000259592542_00_03,10.854782104492188,7.739449977874756,5460.665920892277,2.02275919483112,1392.7904842559105,9.954957481873556,9.766178131103516,0,,3.0,[[3]],0.0,0.0,0.0,259592542,259592542.0,,6540.0,5.962999999999999,1.68816376,38.5386162,-53.459701,-39.219392,261.271393,,1.17056,STAR,84.5548,-80.9417,72.735472,1.40705,0.420209
000279649049_00_03,13.518959045410154,10.174854278564453,487.3396674397558,2.0292579971930684,1390.1900776463174,12.557239052636454,12.094001770019533,0,,3.0,[[3]],0.0,0.0,0.0,279649049,279649049.0,-0.23613,5866.4,4.8,0.7285553000000001,13.7597,-62.506401000000004,-47.217017,278.969847,4.46606,1.01077569,STAR,647.0,1331.0,49.553422999999995,0.9725239999999999,1.09889
000114500611_00_03,15.35233211517334,5.7386651039123535,139086.42754062932,2.9836733037956145,1386.2781966440073,0.4887860550922878,68.27143096923828,0,,3.0,[[3]],0.0,0.0,0.0,114500611,114500611.0,,6750.0,10.901,0.001499444,471.879974,-19.695484,-82.506033,115.383579,4.0697,1.4423700000000002,STAR,-4.00336,23.2854,11.816803,1.8361299999999998,0.233006
000349310205_00_03,15.150882720947266,4.9606828689575195,68469.75077402976,2.286429364723197,1386.7870693767975,0.878902692255602,24.346908569335927,0,,3.0,[[3]],0.0,0.0,0.0,349310205,349310205.0,,5744.0,15.071,,,-63.271599,-21.103341,274.32944,,,STAR,,,109.63281200000002,,
000349310205_01_03,9.31515407562256,6.0051045417785645,24162.459162129726,2.4970868816545018,1386.3466143918006,0.8787174327037528,11.594295501708984,1,,3.0,[[3]],0.0,0.0,0.0,349310205,349310205.0,,5744.0,15.071,,,-63.271599,-21.103341,274.32944,,,STAR,,,109.63281200000002,,
000141608198_00_03,8.358915328979492,6.168670654296875,5004.718943544969,11.913455073096063,1394.9389290989145,9.572165988746331,10.581564903259276,0,,3.0,[[3]],0.0,0.0,0.0,141608198,141608198.0,,3275.0,12.507,0.07428443,,-73.984659,-29.819440000000004,284.95174199999997,,,STAR,-134.64,88.9772,88.960448,,
000141608198_01_03,7.547096729278564,6.296220779418945,4463.754876040652,1.8127174661123089,1392.901044641594,9.769739577031697,7.137878894805907,1,,3.0,[[3]],0.5,210.01,PC,141608198,141608198.0,,3275.0,12.507,0.07428443,,-73.984659,-29.819440000000004,284.95174199999997,,,STAR,-134.64,88.9772,88.960448,,
000177175199_00_03,16.402976989746097,4.148248195648193,2023.3950286153613,1.240185875123974,1386.0019374231217,0.5203259520446643,31.855234146118164,0,,3.0,[[3]],0.0,0.0,0.0,177175199,177175199.0,,5526.0,10.72,,589.1148,-70.890805,-24.807378,281.80849700000005,,0.9713308,STAR,8.69065,0.700847,105.07994199999999,1.03714,
000040048671_00_03,9.424936294555664,8.141843795776367,2177.997538963063,5.582938342690016,1392.6880102989428,11.965008769144832,12.740782737731935,0,,3.0,[[3]],0.0,0.0,0.0,40048671,40048671.0,,5452.0,7.3839999999999995,0.004014136,55.4939,-7.8760460000000005,-69.90463199999999,105.160532,4.03995,0.9520780000000001,STAR,17.6,-36.8,6.782346,1.54374,0.258792
000388179896_00_03,43.39608383178711,7.186453342437744,467970.71228584537,0.9999999999999998,1386.1547480182805,0.309886634349823,,0,,3.0,[[3]],0.0,0.0,0.0,388179896,388179896.0,,5179.0,9.99,0.023229625099999998,125.675583,-72.848658,-39.759038000000004,288.950114,4.26666,0.8780110000000001,STAR,40.8955,31.1262,51.897968,1.14191,0.5896640000000001
000388179896_01_03,8.931737899780273,5.005715847015381,405435.3772461744,0.5,1386.0005814146148,0.30980814616786245,,1,,3.0,[[3]],0.0,0.0,0.0,388179896,388179896.0,,5179.0,9.99,0.023229625099999998,125.675583,-72.848658,-39.759038000000004,288.950114,4.26666,0.8780110000000001,STAR,40.8955,31.1262,51.897968,1.14191,0.5896640000000001
000147455347_00_03,17.444025039672848,12.74912929534912,2828.940772269149,2.3644104732409352,1391.5925087552246,12.404723331822787,8.903390884399414,0,,3.0,[[3]],0.0,0.0,0.0,147455347,147455347.0,,5281.0,7.297999999999999,,40.6835,-37.928492999999996,-64.175412,244.720481,,0.8349979999999999,STAR,-65.56,87.77,40.856584999999995,1.21858,1.07221
000147455347_01_03,15.757184982299805,13.502850532531738,3155.230191460205,6.159223174576213,1392.1160978625023,8.949482350504606,8.351336479187013,1,,3.0,[[3]],0.0,0.0,0.0,147455347,147455347.0,,5281.0,7.297999999999999,,40.6835,-37.928492999999996,-64.175412,244.720481,,0.8349979999999999,STAR,-65.56,87.77,40.856584999999995,1.21858,1.07221
000025133286_00_03,13.568618774414062,13.006696701049805,0.0,3.5,1390.1748859212278,14.481941223144533,,0,,3.0,[[3]],0.0,0.0,0.0,25133286,25133286.0,,4564.0,13.183,,,-71.29480699999999,-38.133682,284.888141,,,STAR,,,62.297452,,
000025133286_01_03,14.209237098693848,14.073116302490234,0.0,10.500000000000002,1393.6512739575296,8.874997823400008,,1,,3.0,[[3]],0.0,0.0,0.0,25133286,25133286.0,,4564.0,13.183,,,-71.29480699999999,-38.133682,284.888141,,,STAR,,,62.297452,,
000198005212_00_03,8.00725269317627,6.986554145812987,7540.064112296413,8.675773570259992,1394.0100580890344,8.626509430933037,8.305404663085938,0,,3.0,[[3]],0.0,0.0,0.0,198005212,198005212.0,,3395.0,12.770999999999999,0.7615467309999999,99.19407,-54.3017,-46.546333000000004,264.741178,4.91598,0.33299999999999996,STAR,-255.82,51.1,59.6406,0.33299999999999996,9.01803
000177255827_00_03,11.918848991394045,10.587778091430664,2943.500439122807,2.721711269994437,1391.0513123037217,11.6192081066636,8.77677059173584,0,,3.0,[[3]],0.0,0.0,0.0,177255827,177255827.0,,4448.0,10.69,0.000507467543,67.1078,-77.00064,-26.642896,288.35921099999996,4.558680000000001,0.6968585,STAR,82.5624,23.8295,101.677297,0.726853,1.8147
000177255827_01_03,10.214244842529297,9.655112266540527,4392.312128689533,3.7919773432094783,1387.880884792934,16.764727873260966,13.53034782409668,1,,3.0,[[3]],0.0,0.0,0.0,177255827,177255827.0,,4448.0,10.69,0.000507467543,67.1078,-77.00064,-26.642896,288.35921099999996,4.558680000000001,0.6968585,STAR,82.5624,23.8295,101.677297,0.726853,1.8147
000091638523_00_03,702.199462890625,331.8898620605469,93687.35636947199,5.361336760228761,1386.6853649522998,3.1664346219396573,1462.8309326171875,0,,3.0,[[3]],0.0,0.0,0.0,91638523,91638523.0,0.15,6209.17,5.986000000000001,0.000276093284,55.47480770000001,-37.990558,-65.10085500000001,245.54124700000003,3.9,1.15624,STAR,-62.3951,114.96,39.603474,2.2633799999999997,0.09971849999999999
000091638523_01_03,169.99420166015625,71.17351531982422,12978.782755086653,5.28136581166696,1388.268888686493,3.1664318857919307,248.09469604492188,1,,3.0,[[3]],0.0,0.0,0.0,91638523,91638523.0,0.15,6209.17,5.986000000000001,0.000276093284,55.47480770000001,-37.990558,-65.10085500000001,245.54124700000003,3.9,1.15624,STAR,-62.3951,114.96,39.603474,2.2633799999999997,0.09971849999999999
000091638523_02_03,15.836812019348145,13.566182136535645,586.3911645545409,0.7822782838222591,1387.9982360129236,3.1476277039477254,11.225300788879396,2,,3.0,[[3]],0.0,0.0,0.0,91638523,91638523.0,0.15,6209.17,5.986000000000001,0.000276093284,55.47480770000001,-37.990558,-65.10085500000001,245.54124700000003,3.9,1.15624,STAR,-62.3951,114.96,39.603474,2.2633799999999997,0.09971849999999999
000398570220_00_03,9.491592407226562,8.414449691772461,190.48559417978905,2.4518054850919944,1392.8054634400946,11.954600667917175,8.216767311096191,0,,3.0,[[3]],0.0,0.0,0.0,398570220,398570220.0,,3199.0,4.465,8.391965e-05,558.6592410000001,-1.658639,-64.43433399999999,128.286223,,,STAR,-19.3,6.6,15.168335,,
000279251590_00_03,9.764183044433594,7.061744689941406,5224.237738123537,5.054544994694774,1392.7176669976486,11.926167219034081,11.166049003601074,0,,3.0,[[3]],0.0,0.0,0.0,279251590,279251590.0,0.151822,5747.75,10.418,0.0105896536,186.6366,-59.284702,-22.506335999999997,269.374838,4.40104,1.18882,STAR,13.2466,-13.6278,104.023032,1.29685,0.545063
000279251590_01_03,9.55307388305664,7.1288161277771,4598.855627724027,5.139697856668528,1390.1783954794794,12.501605059408677,10.582127571105957,1,,3.0,[[3]],0.0,0.0,0.0,279251590,279251590.0,0.151822,5747.75,10.418,0.0105896536,186.6366,-59.284702,-22.506335999999997,269.374838,4.40104,1.18882,STAR,13.2466,-13.6278,104.023032,1.29685,0.545063
000268765554_00_03,9.822839736938477,11.75704288482666,28153.312623743597,16.643836668379187,1391.4820155598306,13.47890800198436,10.830037117004396,0,,3.0,[[3]],0.0,0.0,0.0,268765554,268765554.0,,3046.0,12.567,0.00033121756900000003,,-18.168867000000002,-70.406661,189.69225500000002,,,STAR,-98.15,111.85,31.782796,,
000149176305_00_03,8.744974136352539,6.213903427124023,379.3375405099749,2.425396044502946,1392.7275232888235,9.963796880920867,7.301067352294923,0,,3.0,[[3]],0.0,0.0,0.0,149176305,149176305.0,0.012295100000000002,5486.57,6.2989999999999995,0.00034058201699999996,19.4009762,-60.416004,-33.615086,269.31336899999997,4.6404,0.9609850000000001,STAR,-93.2634,-148.321,81.913885,0.8725719999999999,1.44648
000382044382_00_03,7.70463228225708,5.759580135345459,1093.119327276606,3.4042292280268653,1392.7159475332446,11.933517464995985,7.48878812789917,0,,3.0,[[3]],0.0,0.0,0.0,382044382,382044382.0,,7917.0,9.675,0.000918605831,324.3372,-55.568812,-35.244493,263.533276,4.25102,1.89707,STAR,13.1884,0.518369,79.32065300000001,1.70902,0.380051
000072588909_00_03,8.696783065795897,3.4942214488983154,436.08711584185545,0.5812649765882275,1386.2206667484259,0.2867133544802087,10.762052536010742,0,,3.0,[[3]],0.0,0.0,0.0,72588909,72588909.0,,6835.0,8.927,0.026404272799999996,200.471329,-29.226078,-73.414167,224.569141,4.07097,1.47644,STAR,-31.5774,-2.52442,31.544566999999997,1.85496,0.231319
000072588909_01_03,13.022290229797365,5.669969081878662,1588.6717876366845,0.3333757749542481,1385.9844725604928,0.2867436047203911,16.37924575805664,1,,3.0,[[3]],0.0,0.0,0.0,72588909,72588909.0,,6835.0,8.927,0.026404272799999996,200.471329,-29.226078,-73.414167,224.569141,4.07097,1.47644,STAR,-31.5774,-2.52442,31.544566999999997,1.85496,0.231319
000072588909_02_03,12.038740158081055,4.7027177810668945,1890.0772842258045,0.5170874761159375,1386.1667452172794,0.2868193697185357,14.766270637512207,2,,3.0,[[3]],0.0,0.0,0.0,72588909,72588909.0,,6835.0,8.927,0.026404272799999996,200.471329,-29.226078,-73.414167,224.569141,4.07097,1.47644,STAR,-31.5774,-2.52442,31.544566999999997,1.85496,0.231319
000166852313_00_03,8.793014526367188,7.610342025756836,14623.65387192164,1.1281384030115111,1392.7024866836327,10.038745098445782,7.853996753692628,0,,3.0,[[3]],0.0,0.0,0.0,166852313,166852313.0,,3431.0,9.908999999999999,,,-52.991852,-57.026973999999996,272.122166,,,STAR,,,40.447105,,
000290170765_00_03,14.755064964294435,11.03881549835205,300.1218240284683,3.185105309431944,1392.8170572671133,9.956909722665602,11.9309720993042,0,,3.0,[[3]],0.0,0.0,0.0,290170765,290170765.0,,3466.0,4.138,0.00018519786,398.40637200000003,-17.779194,-69.874095,189.292697,,,STAR,-21.5,-12.4,32.190241,,
000290170765_01_03,10.93670654296875,9.429648399353027,213.94049491177654,2.5850719303686933,1394.917878097767,9.843980974703042,9.19123363494873,1,,3.0,[[3]],0.0,0.0,0.0,290170765,290170765.0,,3466.0,4.138,0.00018519786,398.40637200000003,-17.779194,-69.874095,189.292697,,,STAR,-21.5,-12.4,32.190241,,
000350445771_00_03,10.64201545715332,8.553301811218263,3616.206334774532,3.239647560053248,1392.8100791500344,9.964218477730089,8.215983390808105,0,,3.0,[[3]],0.0,0.0,0.0,350445771,350445771.0,-0.169551,6474.57,10.998,1.10208416,,-56.74051600000001,-31.815651000000003,264.914735,4.26363,1.59422,STAR,19.1569,-8.34382,85.46744,2.12462,0.166228
000350445771_01_03,10.787490844726562,5.6099958419799805,3052.574057210317,1.357066315174121,1387.4145397567565,3.1921835726049954,11.945291519165039,1,,3.0,[[3]],0.5,258.01,PC,350445771,350445771.0,-0.169551,6474.57,10.998,1.10208416,,-56.74051600000001,-31.815651000000003,264.914735,4.26363,1.59422,STAR,19.1569,-8.34382,85.46744,2.12462,0.166228
000350445771_02_03,9.115274429321287,8.090950965881348,3317.3112846073072,3.653468947693737,1390.3003163584533,14.477119940462186,8.314387321472168,2,,3.0,[[3]],0.0,0.0,0.0,350445771,350445771.0,-0.169551,6474.57,10.998,1.10208416,,-56.74051600000001,-31.815651000000003,264.914735,4.26363,1.59422,STAR,19.1569,-8.34382,85.46744,2.12462,0.166228
000220397127_00_03,7.40915060043335,2.624178409576416,584.7987806834446,1.4037980889733292,1386.1332674468774,0.4792508399492896,10.996898651123047,0,,3.0,[[3]],0.0,0.0,0.0,220397127,220397127.0,,4826.0,10.665,0.008377711,98.38454,-54.934175,-41.18359,263.62039,4.6153900000000005,0.7823829999999999,STAR,-34.6112,3.2791699999999997,68.949751,0.72149,2.08319
000279949020_00_03,417.76885986328125,589.744140625,159423.64578751626,5.7251927930209074,1393.8705873371075,8.836507909223895,624.0064086914062,0,,3.0,[[3]],0.0,0.0,0.0,279949020,279949020.0,-0.8,5860.0,8.79,0.00027216173500000003,175.226791,-59.985363,-52.148886,280.794406,3.51,1.16098,STAR,11.0666,11.7633,40.391942,2.3050599999999997,0.0947934
000279949020_01_03,44.19831466674805,58.45768737792969,17191.650537173293,6.4450726884269445,1390.2439330056884,8.050080716369171,70.8019790649414,1,,3.0,[[3]],0.0,0.0,0.0,279949020,279949020.0,-0.8,5860.0,8.79,0.00027216173500000003,175.226791,-59.985363,-52.148886,280.794406,3.51,1.16098,STAR,11.0666,11.7633,40.391942,2.3050599999999997,0.0947934
000279949020_02_03,7.751828670501709,6.3290228843688965,2310.836333428293,13.131824266249135,1395.0374952041186,9.499193481244193,11.738649368286133,2,,3.0,[[3]],0.0,0.0,0.0,279949020,279949020.0,-0.8,5860.0,8.79,0.00027216173500000003,175.226791,-59.985363,-52.148886,280.794406,3.51,1.16098,STAR,11.0666,11.7633,40.391942,2.3050599999999997,0.0947934
000287438823_00_03,11.053766250610352,12.893646240234375,19320.32275127068,4.044966033760675,1390.3684410411815,8.42332676439141,9.542426109313963,0,,3.0,[[3]],0.0,0.0,0.0,287438823,287438823.0,,3286.0,13.113,0.0449120775,,-71.899284,-32.014340000000004,282.855669,,,STAR,115.823,-27.2258,82.386454,,
000220479565_00_03,9.982569694519043,5.475485324859619,4962.116982248173,0.8240624756988424,1389.2417397636095,3.697603002506592,10.84318733215332,0,,3.0,[[3]],0.5,269.01,PC,220479565,220479565.0,,3607.0,12.27,0.012024233999999998,,-54.17719399999999,-37.323481,261.959399,,,STAR,-118.70299999999999,24.5804,75.846109,,
000257500475_00_03,13.11880111694336,10.483893394470217,393.5036900547931,6.0644027437907155,1392.8780547919516,11.955953848118982,11.538705825805664,0,,3.0,[[3]],0.0,0.0,0.0,257500475,257500475.0,,3329.0,4.919,0.00227312162,602.409668,-17.287470000000003,-70.415059,186.576914,,,STAR,-16.6,24.8,31.19456,,
000257500475_01_03,11.380406379699707,10.63418197631836,281.81861750166024,5.132037504111105,1390.3406568408468,12.468980062213662,9.283074378967283,1,,3.0,[[3]],0.0,0.0,0.0,257500475,257500475.0,,3329.0,4.919,0.00227312162,602.409668,-17.287470000000003,-70.415059,186.576914,,,STAR,-16.6,24.8,31.19456,,
000340794289_00_03,22.41956329345703,28.863683700561523,2366.5855019233586,2.0177035283601787,1387.432366020082,13.410775426047998,5.208305835723877,0,,3.0,[[3]],0.0,0.0,0.0,340794289,340794289.0,,5763.0,9.562999999999999,0.000782262941,251.90791299999998,-41.328796000000004,-65.873132,255.102925,3.72744,1.0317,STAR,-37.8314,-8.95251,36.652297,2.30288,0.08447719999999999
000349157651_00_03,8.135730743408201,5.816904067993164,2667.533278256841,2.3611517823280246,1392.7199635240784,9.948457841261176,8.177445411682129,0,,3.0,[[3]],0.0,0.0,0.0,349157651,349157651.0,0.0915098,5092.26,11.043,0.058534123,128.65509,-64.46769,-21.909145000000002,275.399562,4.7451300000000005,0.883806,STAR,-0.845598,-1.7060799999999998,108.592247,0.778434,1.8736599999999999
000129810365_00_03,9.259857177734377,7.6710028648376465,37685.777841662246,2.939731877478488,1392.586489755885,7.442889692299143,6.688319683074951,0,,3.0,[[3]],0.0,0.0,0.0,129810365,129810365.0,,5131.0,8.833,0.00024258442899999997,76.08574,-41.527656,-53.332827,246.936378,4.24758,0.864749,STAR,78.5928,167.178,54.255916000000006,1.1584299999999998,0.556264
000129810365_01_03,8.789289474487305,7.337592601776122,3308.792067444933,6.4530935194869725,1387.9372905819632,12.970421785661395,2.192372560501098,1,,3.0,[[3]],0.0,0.0,0.0,129810365,129810365.0,,5131.0,8.833,0.00024258442899999997,76.08574,-41.527656,-53.332827,246.936378,4.24758,0.864749,STAR,78.5928,167.178,54.255916000000006,1.1584299999999998,0.556264
000092982886_00_03,13.338372230529785,11.40696620941162,331.4105147977112,4.650229852145436,1392.8463534463795,9.96130016588908,10.894636154174805,0,,3.0,[[3]],0.0,0.0,0.0,92982886,92982886.0,,,4.721,5.39345274e-05,246.913574,-15.647432,-71.891396,176.653624,,,STAR,1.9,14.6,27.942072999999997,,
000092982886_01_03,10.70994758605957,10.332783699035645,251.40058569391013,4.3718444766772615,1390.316826265597,14.484450589387468,8.994239807128906,1,,3.0,[[3]],0.0,0.0,0.0,92982886,92982886.0,,,4.721,5.39345274e-05,246.913574,-15.647432,-71.891396,176.653624,,,STAR,1.9,14.6,27.942072999999997,,
000165124012_00_03,11.552485466003418,8.783721923828125,5833.0612364592835,1.8010552598191736,1394.3211484619974,10.755122039709132,10.459424018859863,0,,3.0,[[3]],0.0,0.0,0.0,165124012,165124012.0,,4170.0,10.482999999999999,,,-37.418278,-60.108048,241.53009300000002,,,STAR,,,46.290696000000004,,
